sdtname,object-id,st-area(shape),district,timeperiod,total-tender-awarded-value,others-tenders-awarded-value,repair-and-restoration-tenders-awarded-value,max-rain,mean-rain,count,sum-rain,inundation-pct,inundation-intensity-mean,inundation-intensity-mean-nonzero,inundation-intensity-sum,mean-sex-ratio,sum-aged-population,sum-young-population,sum-population,schools-count,total-rail-length,rail-count,total-road-length,health-centres-count,stname,dtname,st-area-sh,st-length-,remarks,dist-lgd,state-lgd,subdt-lgd,ac-no,st-length(shape),elevation-mean,slope-mean,stcode11,dtcode11,sub-district-code,urban-hhd,urban-electricity,urban-tele,urban-hhd-pipe,urban-no-sanitation,rural-hhd,total-hhd,avg-electricity,avg-tele,sd-piped-hhds-pct,sd-nosanitation-hhds-pct,total-hhd.1,exposure,flood-hazard,government-response,vulnerability,financial-year,total-tender-awarded-value-fy-cumsum,repair-and-restoration-tenders-awarded-value-fy-cumsum,others-tenders-awarded-value-fy-cumsum,topsis-score,risk-score
Meerganj,09-150-00785,682248001.8343922,Bareilly,2025_04,0.0,0.0,0.0,0.04,0.03,486.0,13.45,0.0,0.0,0.0,0.0,0.87,32857.0,64618.0,632852.0,602,18432.0,8.0,97514.0,75.0,UTTAR PRADESH,Bareilly,0.0,0.0,0.0,130.0,9.0,785.0,119.0,238201.9923377057,173.0,67.39211095777063,9.0,150.0,785.0,14436.353719960089,288727.0743992018,43309.061159880264,2703.9290517485247,909.4902843574856,85550.0,99986.0,11.7,2.0,20.71,6.17,99986.0,1,4,5,3,2025-2026,0.0,0.0,0.0,0.6124963548706269,4
Bhanpur,09-185-00937,546683352.0369202,Basti,2025_04,0.0,0.0,0.0,0.08,0.03,391.0,12.34,0.0,0.0,0.0,0.0,0.95,32515.0,48355.0,452832.0,653,10355.0,3.0,95587.0,51.0,UTTAR PRADESH,Basti,0.0,0.0,0.0,131.0,9.0,937.0,309.0,201276.70105904288,90.0,68.47182814930878,9.0,185.0,937.0,630.1371433423914,12602.742866847828,1890.411430027174,118.0246869480299,39.69864003057066,92589.0,93219.0,10.5,2.0,10.68,5.25,93219.0,1,4,5,3,2025-2026,0.0,0.0,0.0,0.6124963548706269,4
Bairia,09-193-00980,412889064.104129,Ballia,2025_04,0.0,0.0,0.0,0.06,0.06,304.0,17.47,0.0,0.0,0.0,0.0,0.93,30263.0,33013.0,376133.0,299,21101.0,2.0,76496.0,47.0,UTTAR PRADESH,Ballia,0.0,0.0,0.0,126.0,9.0,980.0,363.0,142249.26855860045,54.0,64.84238704243351,9.0,193.0,980.0,0.0,0.0,0.0,0.0,0.0,84325.0,84325.0,11.0,2.0,8.89,6.08,84325.0,1,4,5,3,2025-2026,0.0,0.0,0.0,0.6124963548706269,4
Nagina,09-134-00714,925315542.4636508,Bijnor,2025_04,0.0,0.0,0.0,0.04,0.02,647.0,10.87,0.0,0.0,0.0,0.0,0.91,23480.0,38274.0,398371.0,823,19796.0,5.0,150303.0,137.0,UTTAR PRADESH,Bijnor,0.0,0.0,0.0,132.0,9.0,714.0,18.0,192275.7900831919,261.0,66.4669853229608,9.0,134.0,714.0,8109.050030915634,162181.00061831268,24327.150092746902,1518.8250707904983,510.870151947685,101546.0,109655.0,11.3,3.0,16.19,5.5,109655.0,1,4,5,3,2025-2026,0.0,0.0,0.0,0.6124963548706269,4
Baghpat,09-139-00736,530542043.04565567,Baghpat,2025_04,0.0,0.0,0.0,0.03,0.03,375.0,10.19,0.0,0.0,0.0,0.0,0.85,41403.0,51001.0,531355.0,328,11292.0,3.0,91011.0,126.0,UTTAR PRADESH,Baghpat,0.0,0.0,0.0,124.0,9.0,736.0,51.0,143524.46928835844,223.0,72.5459622559552,9.0,139.0,736.0,14019.990340523098,280399.806810462,42059.97102156929,2625.944190779976,883.2593914529551,74805.0,88825.0,12.6,2.0,21.55,6.48,88825.0,1,4,5,2,2025-2026,0.0,0.0,0.0,0.584312610513155,4
Milak,09-136-00728,522958820.75711143,Rampur,2025_04,0.0,0.0,0.0,0.04,0.03,369.0,12.62,0.0,0.0,0.0,0.0,0.89,20750.0,45536.0,442082.0,451,22165.0,6.0,70084.0,47.0,UTTAR PRADESH,Rampur,0.0,0.0,0.0,176.0,9.0,728.0,36.0,160168.52183873233,180.0,69.06436673839231,9.0,136.0,728.0,2354.1025709069295,47082.05141813859,7062.307712720789,440.9234115308679,148.30846196713657,75295.0,77649.0,10.9,2.0,23.61,5.23,77649.0,1,4,5,2,2025-2026,0.0,0.0,0.0,0.584312610513155,4
Kasya,09-189-00957,559453055.4985539,Kushi Nagar,2025_04,0.0,0.0,0.0,0.07,0.06,403.0,24.2,0.0,0.0,0.0,0.0,0.95,53604.0,73766.0,766194.0,607,0.0,0.0,182652.0,87.0,UTTAR PRADESH,Kushi Nagar,0.0,0.0,0.0,160.0,9.0,957.0,333.0,174337.53985218875,77.0,63.83984177990403,9.0,189.0,957.0,13190.002282184105,263800.0456436821,39570.006846552315,2470.4874274530825,830.9701437775987,100146.0,113336.0,11.0,2.0,23.4,11.21,113336.0,1,4,5,2,2025-2026,0.0,0.0,0.0,0.584312610513155,4
Sikanderpur,09-193-00976,496125132.47568303,Ballia,2025_04,0.0,0.0,0.0,0.1,0.05,362.0,16.51,0.0,0.0,0.0,0.0,0.93,40535.0,44002.0,514380.0,792,0.0,0.0,80036.0,78.0,UTTAR PRADESH,Ballia,0.0,0.0,0.0,126.0,9.0,976.0,359.0,117771.99272334052,62.0,68.65922078656108,9.0,193.0,976.0,7883.5485574473505,157670.97114894702,23650.645672342052,1476.5886448098886,496.6635591191831,89008.0,96892.0,10.5,2.0,8.53,8.25,96892.0,1,4,5,2,2025-2026,0.0,0.0,0.0,0.584312610513155,4
Dudhi,09-200-01006,3243210743.729237,Sonbhadra,2025_04,0.0,0.0,0.0,0.04,0.01,2385.0,29.71,0.0,0.0,0.0,0.0,0.9,53736.0,95410.0,876524.0,893,0.0,0.0,2499.0,74.0,UTTAR PRADESH,Sonbhadra,0.0,0.0,0.0,184.0,9.0,1006.0,403.0,301829.1472254912,317.0,70.60355833492719,9.0,200.0,1006.0,23427.739125127377,468554.78250254755,70283.21737538213,4388.0155381363575,1475.9475648830248,144443.0,167871.0,11.3,2.0,14.77,8.94,167871.0,2,4,5,1,2025-2026,0.0,0.0,0.0,0.5809880797258524,4
Dhaurahara,09-153-00802,1449231687.6478016,Kheri,2025_04,0.0,0.0,0.0,0.06,0.05,1033.0,47.16,0.0,0.0,0.0,0.0,0.88,46799.0,79963.0,788669.0,559,0.0,0.0,107956.0,75.0,UTTAR PRADESH,Kheri,0.0,0.0,0.0,159.0,9.0,802.0,141.0,249094.4495970456,128.0,63.89308290195516,9.0,153.0,802.0,6434.273681640626,128685.47363281251,19302.82104492188,1205.1394605712892,405.35924194335945,132263.0,138697.0,9.3,2.0,24.68,15.58,138697.0,2,4,5,1,2025-2026,0.0,0.0,0.0,0.5809880797258524,4
Bhinga,09-181-00923,1709087530.3703852,Shravasti,2025_04,0.0,0.0,0.0,0.04,0.03,1225.0,42.65,0.0,0.0,0.0,0.0,0.87,59921.0,113293.0,954389.0,902,0.0,0.0,139560.0,133.0,UTTAR PRADESH,Shravasti,0.0,0.0,0.0,181.0,9.0,923.0,289.0,277491.21209364943,135.0,67.14680659584498,9.0,181.0,923.0,4298.675298276155,85973.5059655231,12896.025894828466,805.1418833671239,270.8165437913978,115883.0,120182.0,11.0,2.0,15.12,7.61,120182.0,2,4,5,1,2025-2026,0.0,0.0,0.0,0.5809880797258524,4
Mahasi,09-180-00920,1147998608.5003364,Bahraich,2025_04,0.0,0.0,0.0,0.04,0.04,811.0,32.77,0.0,0.0,0.0,0.0,0.88,51129.0,94959.0,810642.0,906,0.0,0.0,101063.0,75.0,UTTAR PRADESH,Bahraich,0.0,0.0,0.0,125.0,9.0,920.0,285.0,216997.47277436563,116.0,62.471288768123635,9.0,180.0,920.0,0.0,0.0,0.0,0.0,0.0,148394.0,148394.0,11.1,2.0,29.54,18.59,148394.0,2,4,5,1,2025-2026,0.0,0.0,0.0,0.5809880797258524,4
Rampur,09-136-00726,429484111.1518469,Rampur,2025_04,0.0,0.0,0.0,0.08,0.02,306.0,6.67,0.0,0.0,0.0,0.0,0.89,39243.0,86388.0,852279.0,798,26143.0,8.0,129475.0,59.0,UTTAR PRADESH,Rampur,0.0,0.0,0.0,176.0,9.0,726.0,35.0,177503.20594866088,189.0,69.80832097938884,9.0,136.0,726.0,81598.41669497284,1631968.3338994568,244795.25008491852,15283.383446968412,5140.700251783289,89951.0,171549.0,15.1,3.0,19.55,4.88,171549.0,2,4,5,1,2025-2026,0.0,0.0,0.0,0.5809880797258524,4
Jasrana,09-147-00773,1048127390.615976,Firozabad,2025_04,0.0,0.0,0.0,0.05,0.02,746.0,18.29,0.0,0.0,0.0,0.0,0.87,38795.0,61524.0,648198.0,1142,0.0,0.0,122715.0,88.0,UTTAR PRADESH,Firozabad,0.0,0.0,0.0,143.0,9.0,773.0,96.0,211578.0969840703,164.0,74.32854569769869,9.0,147.0,773.0,6156.923867930537,123138.47735861076,18470.77160379161,1153.1918404633896,387.88620367962386,82051.0,88208.0,11.7,2.0,6.59,9.41,88208.0,1,4,5,1,2025-2026,0.0,0.0,0.0,0.5562401513330162,4
Jansath,09-133-00711,975676130.9130728,Muzaffarnagar,2025_04,0.0,0.0,0.0,0.07,0.02,688.0,14.37,0.0,0.0,0.0,0.0,0.88,40032.0,61241.0,622458.0,438,0.0,0.0,111585.0,102.0,UTTAR PRADESH,Muzaffarnagar,0.0,0.0,0.0,172.0,9.0,711.0,16.0,202633.57228517692,238.0,65.9033199361339,9.0,133.0,711.0,9641.622115425442,192832.44230850885,28924.866346276325,1805.8758222191852,607.4221932718028,106292.0,115934.0,12.5,3.0,15.34,0.62,115934.0,1,4,5,1,2025-2026,0.0,0.0,0.0,0.5562401513330162,4
Budhana,09-133-00709,686842487.0243188,Muzaffarnagar,2025_04,0.0,0.0,0.0,0.07,0.02,477.0,9.6,0.0,0.0,0.0,0.0,0.88,43995.0,67172.0,683113.0,435,4158.0,2.0,108977.0,89.0,UTTAR PRADESH,Muzaffarnagar,0.0,0.0,0.0,172.0,9.0,709.0,11.0,148725.0842257034,235.0,66.1615051695119,9.0,133.0,709.0,21871.48649796196,437429.7299592392,65614.45949388588,4096.529421068275,1377.9036493716037,89668.0,111539.0,13.1,2.0,14.2,3.01,111539.0,1,4,5,1,2025-2026,0.0,0.0,0.0,0.5562401513330162,4
Piprasi,09-189-01020,1268995004.4906652,Kushi Nagar,2025_04,0.0,0.0,0.0,0.07,0.05,910.0,49.65,0.0,0.0,0.0,0.0,0.95,112921.0,157420.0,1597793.0,970,42080.0,12.0,238283.0,137.0,UTTAR PRADESH,Kushi Nagar,0.0,0.0,0.0,160.0,9.0,1020.0,329.0,284091.5744328337,88.0,60.82905044479672,9.0,189.0,1020.0,13882.537019149118,277650.74038298236,41647.61105744736,2600.1991836866296,874.5998322063945,0.0,13883.0,20.0,3.0,18.73,6.3,13883.0,1,4,5,1,2025-2026,0.0,0.0,0.0,0.5562401513330162,4
Behat,09-132-00701,1378660353.4999323,Saharanpur,2025_04,0.0,0.0,0.0,0.04,0.03,958.0,27.0,0.0,0.0,0.0,0.0,0.88,43667.0,70153.0,731875.0,676,0.0,0.0,214310.0,129.0,UTTAR PRADESH,Saharanpur,0.0,0.0,0.0,177.0,9.0,701.0,1.0,209734.003509268,401.0,75.82277851847095,9.0,132.0,701.0,7042.1852111816415,140843.70422363284,21126.55563354493,1319.001290054321,443.6576683044434,108840.0,115882.0,11.4,2.0,23.47,4.24,115882.0,1,4,5,1,2025-2026,0.0,0.0,0.0,0.5562401513330162,4
Sadabad,09-144-00760,594454500.2227658,Hathras,2025_04,0.0,0.0,0.0,0.04,0.02,419.0,10.09,0.0,0.0,0.0,0.0,0.86,30094.0,46072.0,464416.0,603,14106.0,5.0,68205.0,54.0,UTTAR PRADESH,Hathras,0.0,0.0,0.0,163.0,9.0,760.0,79.0,192270.91456181055,171.0,77.8697630629217,9.0,144.0,760.0,6961.66604746943,139233.3209493886,20884.99814240829,1303.9200506910242,438.5849609905741,89364.0,96326.0,11.6,3.0,13.01,3.38,96326.0,1,4,5,1,2025-2026,0.0,0.0,0.0,0.5562401513330162,4
Rudhauli,09-185-00940,299577241.99954206,Basti,2025_04,0.0,0.0,0.0,0.08,0.03,219.0,6.82,0.0,0.0,0.0,0.0,0.95,18363.0,27864.0,257452.0,352,0.0,0.0,36574.0,27.0,UTTAR PRADESH,Basti,0.0,0.0,0.0,131.0,9.0,940.0,309.0,156884.64368858386,87.0,68.8430294083945,9.0,185.0,940.0,111.57174815302312,2231.434963060462,334.7152444590693,20.897388429061227,7.029020133640456,52697.0,52809.0,10.9,2.0,27.69,7.01,52809.0,1,4,5,1,2025-2026,0.0,0.0,0.0,0.5562401513330162,4
Hardoi,09-155-00811,2018503890.4402752,Hardoi,2025_04,0.0,0.0,0.0,0.04,0.01,1449.0,20.66,0.0,0.0,0.0,0.0,0.86,105256.0,156430.0,1584188.0,1989,42587.0,10.0,297003.0,158.0,UTTAR PRADESH,Hardoi,0.0,0.0,0.0,150.0,9.0,811.0,156.0,304000.6608718269,139.0,71.39581928252359,9.0,155.0,811.0,24924.095379373302,498481.90758746606,74772.2861381199,4668.283064556619,1570.218008900518,256114.0,281038.0,10.9,2.0,14.77,14.3,281038.0,3,3,5,4,2025-2026,0.0,0.0,0.0,0.5293790597115642,4
Gonda,09-183-00928,1483023819.65607,Gonda,2025_04,0.0,0.0,0.0,0.04,0.03,1064.0,28.05,0.0,0.0,0.0,0.0,0.91,103450.0,159728.0,1569283.0,1901,77003.0,18.0,210567.0,121.0,UTTAR PRADESH,Gonda,0.0,0.0,0.0,147.0,9.0,928.0,295.0,280444.63762818376,106.0,69.95399515407979,9.0,183.0,928.0,22339.21783447266,446784.3566894532,67017.65350341798,4184.135500396729,1407.3707235717775,260973.0,283312.0,11.2,2.0,8.84,11.31,283312.0,3,3,5,4,2025-2026,0.0,0.0,0.0,0.5293790597115642,4
Mohammadabad,09-195-00990,1076911387.0565395,Ghazipur,2025_04,0.0,0.0,0.0,0.07,0.03,778.0,23.47,0.0,0.0,0.0,0.0,0.94,88940.0,105312.0,1130805.0,1224,34369.0,5.0,270084.0,115.0,UTTAR PRADESH,Ghazipur,0.0,0.0,0.0,146.0,9.0,990.0,378.0,241379.59511440797,65.0,69.4647808949687,9.0,195.0,990.0,3926.513008449389,78530.26016898778,11779.539025348167,735.4358864825705,247.3703195323115,143166.0,147093.0,11.1,2.0,12.29,9.93,147093.0,2,3,5,5,2025-2026,0.0,0.0,0.0,0.5292564193631308,4
Sitapur,09-154-00804,1084079167.02488,Sitapur,2025_04,0.0,0.0,0.0,0.04,0.03,771.0,22.26,0.0,0.0,0.0,0.0,0.87,78926.0,123592.0,1208609.0,1185,91900.0,32.0,210748.0,93.0,UTTAR PRADESH,Sitapur,0.0,0.0,0.0,183.0,9.0,804.0,147.0,242464.24248182384,138.0,72.722678633845,9.0,154.0,804.0,32254.16966313901,645083.3932627803,96762.50898941704,6041.205977905936,2032.0126887777576,143893.0,176147.0,12.0,2.0,12.79,16.39,176147.0,2,3,5,5,2025-2026,0.0,0.0,0.0,0.5292564193631308,4
Misrikh,09-154-00803,1776411785.5878766,Sitapur,2025_04,0.0,0.0,0.0,0.05,0.02,1268.0,28.83,0.0,0.0,0.0,0.0,0.87,85238.0,133401.0,1289142.0,1575,42056.0,12.0,219458.0,162.0,UTTAR PRADESH,Sitapur,0.0,0.0,0.0,183.0,9.0,803.0,153.0,349948.02453947294,137.0,72.92916490297254,9.0,154.0,803.0,6563.203191342562,131264.06382685123,19689.609574027687,1229.2879577384615,413.4818010545814,146765.0,153328.0,10.5,2.0,9.94,13.03,153328.0,2,3,5,5,2025-2026,0.0,0.0,0.0,0.5292564193631308,4
Ghazipur,09-195-00989,838845061.3900924,Ghazipur,2025_04,0.0,0.0,0.0,0.07,0.02,607.0,15.0,0.0,0.0,0.0,0.0,0.94,83286.0,98626.0,1059720.0,1468,25929.0,6.0,243595.0,97.0,UTTAR PRADESH,Ghazipur,0.0,0.0,0.0,146.0,9.0,989.0,376.0,252015.12727795896,68.0,68.28679814835314,9.0,195.0,989.0,8446.551168690557,168931.02337381116,25339.65350607167,1582.039033895741,532.1327236275051,142388.0,150835.0,11.4,2.0,17.76,10.44,150835.0,2,3,5,5,2025-2026,0.0,0.0,0.0,0.5292564193631308,4
Gauriganj,09-706-00913,733229960.7296718,Amethi,2025_04,0.0,0.0,0.0,0.04,0.03,533.0,17.35,0.0,0.0,0.0,0.0,0.96,40449.0,45712.0,522713.0,527,16298.0,4.0,124726.0,58.0,UTTAR PRADESH,Amethi,0.0,0.0,0.0,640.0,9.0,913.0,185.0,167706.77615109883,105.0,73.22710720993523,9.0,706.0,913.0,184.3411785623302,3686.823571246604,553.0235356869905,34.527102744724445,11.613494249426802,100256.0,100440.0,10.1,2.0,6.53,8.55,100440.0,1,3,5,5,2025-2026,0.0,0.0,0.0,0.5053689260537988,4
Kulpahar,09-169-00868,1501829578.67865,Mahoba,2025_04,0.0,0.0,0.0,0.02,0.01,1097.0,11.79,0.0,0.0,0.0,0.0,0.87,32333.0,33971.0,407058.0,624,36918.0,10.0,125491.0,94.0,UTTAR PRADESH,Mahoba,0.0,0.0,0.0,165.0,9.0,868.0,231.0,408774.7395679374,199.0,75.05985091792532,9.0,169.0,868.0,7057.8377035389785,141156.75407077957,21173.513110616936,1321.9330018728506,444.64377532295566,76902.0,83960.0,11.4,2.0,23.6,14.19,83960.0,1,3,5,5,2025-2026,0.0,0.0,0.0,0.5053689260537988,4
Tilhar,09-152-00794,1382260681.0611176,Shahjahanpur,2025_04,0.0,0.0,0.0,0.03,0.02,984.0,18.15,0.0,0.0,0.0,0.0,0.86,52921.0,99933.0,943502.0,963,48952.0,11.0,117463.0,118.0,UTTAR PRADESH,Shahjahanpur,0.0,0.0,0.0,180.0,9.0,794.0,131.0,324982.8640504056,157.0,65.05539925496994,9.0,152.0,794.0,11841.109499724016,236822.18999448032,35523.32849917205,2217.839809298308,745.9898984826131,135967.0,147808.0,9.7,2.0,17.71,11.99,147808.0,2,3,5,4,2025-2026,0.0,0.0,0.0,0.5031186983578012,4
Aonla,09-150-00786,1046316127.5540452,Bareilly,2025_04,0.0,0.0,0.0,0.03,0.02,739.0,12.16,0.0,0.0,0.0,0.0,0.87,48138.0,94635.0,938333.0,1367,47472.0,10.0,167330.0,114.0,UTTAR PRADESH,Bareilly,0.0,0.0,0.0,130.0,9.0,786.0,126.0,237025.96260804028,170.0,68.21140305449428,9.0,150.0,786.0,8266.337419592815,165326.74839185632,24799.012258778446,1548.2849986897345,520.7792574343474,142799.0,151065.0,10.7,2.0,30.1,10.55,151065.0,2,3,5,4,2025-2026,0.0,0.0,0.0,0.5031186983578012,4
Bisauli,09-149-00779,1204754900.3256004,Budaun,2025_04,0.0,0.0,0.0,0.02,0.02,865.0,17.67,0.0,0.0,0.0,0.0,0.86,50406.0,112298.0,1011425.0,731,25715.0,5.0,173096.0,99.0,UTTAR PRADESH,Budaun,0.0,0.0,0.0,133.0,9.0,779.0,112.0,239442.5924662731,180.0,67.87782725569524,9.0,149.0,779.0,26596.014563519024,531920.2912703805,79788.04369055707,4981.433527747113,1675.5489175016985,108970.0,135566.0,12.3,2.0,15.99,9.03,135566.0,2,3,5,4,2025-2026,0.0,0.0,0.0,0.5031186983578012,4
Tulsipur,09-182-00926,1958186888.1873052,Balrampur,2025_04,0.0,0.0,0.0,0.04,0.03,1402.0,38.19,0.0,0.0,0.0,0.0,0.91,66870.0,117596.0,1029595.0,1205,63022.0,15.0,137004.0,91.0,UTTAR PRADESH,Balrampur,0.0,0.0,0.0,127.0,9.0,926.0,292.0,329826.26691643527,120.0,72.47535633270714,9.0,182.0,926.0,13328.649676779043,266572.99353558087,39985.94903033713,2496.456084460715,839.7049296370798,152311.0,165640.0,11.3,2.0,12.13,9.09,165640.0,2,3,5,4,2025-2026,0.0,0.0,0.0,0.5031186983578012,4
Balrampur,09-182-00925,1369129760.989272,Balrampur,2025_04,0.0,0.0,0.0,0.04,0.04,969.0,34.92,0.0,0.0,0.0,0.0,0.91,58194.0,102619.0,903065.0,916,20792.0,4.0,183514.0,80.0,UTTAR PRADESH,Balrampur,0.0,0.0,0.0,127.0,9.0,925.0,291.0,341518.0276974128,127.0,69.74358152975488,9.0,182.0,925.0,24213.007348102074,484260.1469620415,72639.02204430621,4535.096276299519,1525.4194629304309,126172.0,150385.0,12.2,2.0,19.43,10.03,150385.0,2,3,5,4,2025-2026,0.0,0.0,0.0,0.5031186983578012,4
Kaiserganj,09-180-00922,1273850602.967038,Bahraich,2025_04,0.0,0.0,0.0,0.04,0.03,926.0,25.15,0.0,0.0,0.0,0.0,0.88,67409.0,124887.0,1081956.0,1315,11237.0,7.0,106310.0,86.0,UTTAR PRADESH,Bahraich,0.0,0.0,0.0,125.0,9.0,922.0,287.0,225300.55965079452,110.0,61.09415959263771,9.0,180.0,922.0,1672.461919369905,33449.2383873981,5017.3857581097145,313.2521174979832,105.36510092030402,150619.0,152291.0,11.2,2.0,32.51,16.75,152291.0,2,3,5,4,2025-2026,0.0,0.0,0.0,0.5031186983578012,4
Bahraich,09-180-00921,1049024419.5396532,Bahraich,2025_04,0.0,0.0,0.0,0.04,0.02,749.0,14.42,0.0,0.0,0.0,0.0,0.87,71130.0,133449.0,1119096.0,1044,50648.0,14.0,139201.0,108.0,UTTAR PRADESH,Bahraich,0.0,0.0,0.0,125.0,9.0,921.0,287.0,313775.512795035,117.0,64.72531002995127,9.0,180.0,921.0,24213.637536090355,484272.7507218071,72640.91260827106,4535.214310509723,1525.4591647736925,109597.0,133811.0,13.0,2.0,19.2,15.39,133811.0,2,3,5,4,2025-2026,0.0,0.0,0.0,0.5031186983578012,4
Maharajganj,09-187-00947,1381506980.0896623,Maharajganj,2025_04,0.0,0.0,0.0,0.05,0.03,989.0,33.75,0.0,0.0,0.0,0.0,0.93,106906.0,149595.0,1549148.0,1011,13807.0,4.0,295881.0,147.0,UTTAR PRADESH,Maharajganj,0.0,0.0,0.0,164.0,9.0,947.0,319.0,288930.82814822695,88.0,63.71778402277464,9.0,187.0,947.0,3070.290978473166,61405.81956946332,9210.872935419498,575.0655002680239,193.42833164380943,259883.0,262953.0,10.8,2.0,14.08,6.54,262953.0,3,3,5,3,2025-2026,0.0,0.0,0.0,0.5,4
Saharanpur,09-132-00702,1058846811.2047112,Saharanpur,2025_04,0.0,0.0,0.0,0.01,0.01,740.0,4.25,0.0,0.0,0.0,0.0,0.88,116580.0,187966.0,1968537.0,1404,68180.0,24.0,311943.0,154.0,UTTAR PRADESH,Saharanpur,0.0,0.0,0.0,177.0,9.0,702.0,3.0,238816.45011611623,278.0,68.31874450992997,9.0,132.0,702.0,122264.8044752038,2445296.089504076,366794.41342561145,22900.197878205672,7702.68268193784,166486.0,288751.0,14.6,3.0,20.21,5.45,288751.0,4,3,5,2,2025-2026,0.0,0.0,0.0,0.4968813016421988,4
Bareilly,09-150-00787,946063905.6277312,Bareilly,2025_04,0.0,0.0,0.0,0.03,0.02,672.0,11.21,0.0,0.0,0.0,0.0,0.87,111308.0,218155.0,2142909.0,1487,79379.0,44.0,205791.0,125.0,UTTAR PRADESH,Bareilly,0.0,0.0,0.0,130.0,9.0,787.0,124.0,292431.24894648214,171.0,68.73443422906836,9.0,150.0,787.0,272967.03820270044,5459340.764054009,818901.1146081013,51126.72625536579,17196.92340677013,148147.0,421114.0,16.9,3.0,19.03,5.1,421114.0,5,3,5,1,2025-2026,0.0,0.0,0.0,0.49463107394620104,4
Ramsanehighat,09-176-00900,730953158.23344,Barabanki,2025_04,0.0,0.0,0.0,0.04,0.03,530.0,16.52,0.0,0.0,0.0,0.0,0.9,39766.0,56463.0,565107.0,546,11432.0,3.0,144856.0,72.0,UTTAR PRADESH,Barabanki,0.0,0.0,0.0,129.0,9.0,900.0,270.0,238370.90206338788,108.0,65.99469052435211,9.0,176.0,900.0,1829.8470936650815,36596.941873301635,5489.541280995245,342.7303606434698,115.28036690090016,93498.0,95328.0,11.1,2.0,2.54,5.65,95328.0,1,3,5,4,2025-2026,0.0,0.0,0.0,0.4792471905703401,4
Pharenda,09-187-00946,631361422.2957226,Maharajganj,2025_04,0.0,0.0,0.0,0.05,0.03,452.0,13.5,0.0,0.0,0.0,0.0,0.93,44158.0,61650.0,648885.0,545,31852.0,10.0,145743.0,80.0,UTTAR PRADESH,Maharajganj,0.0,0.0,0.0,164.0,9.0,946.0,315.0,223794.6118608037,86.0,70.92070512111758,9.0,187.0,946.0,2461.1632504670515,49223.265009341034,7383.489751401155,460.9758768124787,155.05328477942425,149051.0,151512.0,10.2,2.0,14.58,9.26,151512.0,1,3,5,4,2025-2026,0.0,0.0,0.0,0.4792471905703401,4
Mahoba,09-169-00870,1515962218.8962724,Mahoba,2025_04,0.0,0.0,0.0,0.03,0.01,1106.0,12.95,0.0,0.0,0.0,0.0,0.87,45290.0,47211.0,532181.0,631,49152.0,13.0,228653.0,67.0,UTTAR PRADESH,Mahoba,0.0,0.0,0.0,165.0,9.0,870.0,230.0,347243.7437529829,175.0,70.07364249410008,9.0,169.0,870.0,13922.592561141306,278451.8512228261,41767.77768342392,2607.7015867017667,877.1233313519023,70036.0,83959.0,11.6,2.0,25.87,9.7,83959.0,1,3,5,4,2025-2026,0.0,0.0,0.0,0.4792471905703401,4
Mahroni,09-167-00863,2438990135.6820936,Lalitpur,2025_04,0.0,0.0,0.0,0.01,0.0,1798.0,4.69,0.0,0.0,0.0,0.0,0.89,33258.0,58122.0,527096.0,641,20068.0,12.0,141382.0,85.0,UTTAR PRADESH,Lalitpur,0.0,0.0,0.0,161.0,9.0,863.0,227.0,330647.5263174543,384.0,70.96531683615581,9.0,167.0,863.0,2188.2677824600887,43765.355649201774,6564.803347380266,409.8625556547746,137.8608702949856,53799.0,55987.0,9.0,2.0,38.75,13.05,55987.0,1,3,5,4,2025-2026,0.0,0.0,0.0,0.4792471905703401,4
Ramnagar,09-176-00897,561683241.8980553,Barabanki,2025_04,0.0,0.0,0.0,0.05,0.03,396.0,13.28,0.0,0.0,0.0,0.0,0.89,27243.0,38969.0,398844.0,406,33396.0,13.0,42185.0,37.0,UTTAR PRADESH,Barabanki,0.0,0.0,0.0,129.0,9.0,897.0,267.0,186031.6979791906,112.0,61.934294346634594,9.0,176.0,897.0,3273.255376401155,65465.1075280231,9819.766129203465,613.0807319999363,206.21508871327276,77454.0,80727.0,9.7,2.0,18.43,9.75,80727.0,1,3,5,4,2025-2026,0.0,0.0,0.0,0.4792471905703401,4
Tanda,09-178-00907,602612558.163777,Ambedkar Nagar,2025_04,0.0,0.0,0.0,0.05,0.04,437.0,15.68,0.0,0.0,0.0,0.0,0.96,66060.0,67226.0,787513.0,971,8497.0,2.0,156160.0,73.0,UTTAR PRADESH,Ambedkar Nagar,0.0,0.0,0.0,121.0,9.0,907.0,278.0,174497.9814507885,89.0,69.95743175008555,9.0,178.0,907.0,6849.0725575322695,136981.4511506454,20547.21767259681,1282.831290025794,431.491571124533,100207.0,107056.0,11.6,2.0,13.05,7.46,107056.0,1,3,5,4,2025-2026,0.0,0.0,0.0,0.4792471905703401,4
